CustomerID,LoanAmount,GeoAccuracy,LeadResponseTime,LeadSource,TransactionHistory,BehavioralScore,LeadConversion,DisbursalAmount,InquiryTime,ProductType,ChannelType,NeedsPhysicalVerification,FastResponse
1707,74354,0.891964294,15,Online,8,0.705665927,1,183801,1/4/2024 13:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
1708,95186,0.662304399,18,Branch,37,0.267681006,0,374060,1/6/2024 18:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1709,78145,0.860579634,50,Referral,12,0.048564892,1,319620,1/19/2024 0:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1710,477236,0.82889439,2,Referral,5,0.978780996,0,395522,1/5/2024 8:00,ConsumerDurables,MainBranch,FALSE,TRUE
1711,136123,0.979556146,23,Referral,25,0.14784828,0,296211,1/4/2024 5:00,PersonalLoan,MainBranch,FALSE,FALSE
1712,256258,0.965545145,43,Online,29,0.830567341,0,486365,1/30/2024 7:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1713,266541,0.894689663,13,Referral,13,0.197517414,1,269372,1/16/2024 17:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
1714,70581,0.861697344,43,Online,26,0.374095367,1,252834,1/8/2024 19:00,ConsumerDurables,MainBranch,FALSE,FALSE
1715,138929,0.637020795,4,Branch,22,0.69358959,1,174751,1/30/2024 11:00,PersonalLoan,MainBranch,TRUE,TRUE
1716,335195,0.922982628,47,Online,29,0.945364891,1,153746,1/17/2024 6:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1717,101474,0.713752852,54,Online,12,0.019782356,0,37705,1/25/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1718,141748,0.636120271,55,Branch,48,0.260768158,1,99128,1/11/2024 20:00,ConsumerDurables,MainBranch,TRUE,FALSE
1719,175995,0.692080379,25,Online,46,0.764965692,0,71321,1/13/2024 3:00,PersonalLoan,MainBranch,TRUE,FALSE
1720,295690,0.917967745,11,Online,43,0.173393835,1,186181,1/6/2024 22:00,PersonalLoan,LocalSpoke,FALSE,TRUE
1721,381770,0.574316608,50,Branch,28,0.111455119,0,414191,1/2/2024 13:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1722,319104,0.728079371,48,Referral,9,0.046184711,1,23150,1/2/2024 11:00,ConsumerDurables,MainBranch,TRUE,FALSE
1723,478988,0.746178797,42,Branch,10,0.502489995,0,463449,1/5/2024 18:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1724,464736,0.518314849,12,Referral,48,0.767733651,0,384897,1/22/2024 9:00,ConsumerDurables,MainBranch,TRUE,TRUE
1725,230553,0.597873015,13,Online,42,0.961734565,0,56880,1/1/2024 14:00,PersonalLoan,LocalSpoke,TRUE,TRUE
1726,86408,0.913371214,9,Branch,26,0.267485949,1,258991,1/25/2024 19:00,PersonalLoan,MainBranch,FALSE,TRUE
1727,406150,0.915383694,59,Referral,36,0.121372402,0,312735,1/13/2024 22:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1728,309568,0.646207542,53,Online,40,0.402553273,0,143490,1/10/2024 9:00,ConsumerDurables,MainBranch,TRUE,FALSE
1729,369278,0.937448617,45,Online,11,0.055440301,0,226002,1/8/2024 19:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1730,201563,0.88589147,38,Online,6,0.331359652,0,177379,1/2/2024 0:00,ConsumerDurables,MainBranch,FALSE,FALSE
1731,182413,0.708953742,6,Referral,4,0.64307999,1,315283,1/21/2024 8:00,PersonalLoan,MainBranch,TRUE,TRUE
1732,225695,0.874203172,43,Referral,27,0.168166024,0,123644,1/10/2024 23:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1733,140327,0.980667316,51,Referral,24,0.631876751,1,70749,1/17/2024 8:00,PersonalLoan,MainBranch,FALSE,FALSE
1734,443554,0.729484859,59,Online,5,0.971949038,0,35492,1/8/2024 8:00,ConsumerDurables,MainBranch,TRUE,FALSE
1735,252503,0.619213589,43,Referral,3,0.86419992,1,40556,1/16/2024 13:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1736,193326,0.97090825,10,Branch,7,0.356834855,0,462739,1/29/2024 2:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
1737,232932,0.801872144,23,Referral,24,0.421496283,0,410171,1/11/2024 20:00,PersonalLoan,MainBranch,FALSE,FALSE
1738,61344,0.552632581,15,Referral,22,0.4193207,0,389217,1/10/2024 19:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1739,444966,0.786341408,45,Online,12,0.85990089,0,375994,1/20/2024 5:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1740,497972,0.750290445,23,Branch,35,0.993827072,0,65259,1/28/2024 8:00,PersonalLoan,MainBranch,TRUE,FALSE
1741,117957,0.927794447,40,Branch,17,0.825895682,0,403024,1/22/2024 5:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1742,155423,0.765347595,37,Branch,3,0.558118178,0,430633,1/3/2024 20:00,PersonalLoan,MainBranch,TRUE,FALSE
1743,370197,0.627616217,34,Referral,11,0.097366041,1,1686,1/11/2024 10:00,PersonalLoan,MainBranch,TRUE,FALSE
1744,196968,0.837822032,16,Online,6,0.954484149,1,57768,1/24/2024 13:00,ConsumerDurables,MainBranch,FALSE,FALSE
1745,236833,0.771287726,45,Referral,43,0.8600458,1,412232,1/29/2024 14:00,PersonalLoan,MainBranch,TRUE,FALSE
1746,243624,0.616522314,51,Online,36,0.841410849,1,133658,1/29/2024 16:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1747,301147,0.786813929,41,Branch,17,0.391817894,0,157416,1/14/2024 17:00,ConsumerDurables,MainBranch,TRUE,FALSE
1748,127454,0.910767789,47,Referral,22,0.447171379,0,346285,1/21/2024 15:00,PersonalLoan,MainBranch,FALSE,FALSE
1749,307594,0.514285459,32,Online,1,0.119661777,0,389904,1/24/2024 21:00,PersonalLoan,MainBranch,TRUE,FALSE
1750,402744,0.815425519,38,Referral,44,0.937872984,1,50800,1/15/2024 12:00,ConsumerDurables,MainBranch,FALSE,FALSE
1751,434876,0.674792598,40,Online,3,0.943234363,1,16257,1/1/2024 15:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1752,471151,0.646335723,56,Branch,16,0.254441268,0,244473,1/9/2024 16:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1753,87641,0.696293875,46,Referral,35,0.696007811,0,762,1/27/2024 22:00,PersonalLoan,MainBranch,TRUE,FALSE
1754,79711,0.671011332,5,Branch,14,0.203489737,0,226830,1/2/2024 18:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1755,382486,0.916119553,17,Referral,49,0.39294708,0,118730,1/29/2024 11:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1756,419040,0.637398905,22,Referral,7,0.302381372,0,468853,1/25/2024 15:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1757,193254,0.866576512,39,Online,26,0.389590998,0,439224,1/30/2024 3:00,PersonalLoan,MainBranch,FALSE,FALSE
1758,137833,0.54702991,41,Online,43,0.308972709,1,489956,1/17/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1759,368420,0.975698186,48,Online,48,0.345291326,1,443560,1/27/2024 14:00,PersonalLoan,MainBranch,FALSE,FALSE
1760,331685,0.811158319,18,Branch,31,0.79106026,0,102984,1/16/2024 19:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1761,406601,0.853359289,28,Branch,24,0.300027142,1,78599,1/13/2024 18:00,ConsumerDurables,MainBranch,FALSE,FALSE
1762,94813,0.649019666,13,Referral,19,0.814695464,1,51178,1/1/2024 6:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1763,218270,0.706048284,50,Online,37,0.567922179,1,273227,1/1/2024 21:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1764,189892,0.611889193,42,Branch,1,0.780444772,0,44934,1/23/2024 7:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1765,336214,0.966268043,1,Referral,25,0.91889065,0,264770,1/16/2024 21:00,PersonalLoan,MainBranch,FALSE,TRUE
1766,454338,0.744052224,53,Branch,10,0.138424951,0,53145,1/15/2024 23:00,ConsumerDurables,MainBranch,TRUE,FALSE
1767,392703,0.815224058,50,Referral,18,0.343890251,0,383746,1/13/2024 9:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1768,254615,0.867136015,19,Online,42,0.055557496,0,401837,1/7/2024 5:00,ConsumerDurables,MainBranch,FALSE,FALSE
1769,91786,0.685553046,34,Referral,1,0.406910035,0,161923,1/7/2024 18:00,PersonalLoan,MainBranch,TRUE,FALSE
1770,276006,0.860050827,59,Referral,29,0.237402931,1,82872,1/5/2024 19:00,ConsumerDurables,MainBranch,FALSE,FALSE
1771,280876,0.837996245,4,Online,13,0.571678615,0,175227,1/8/2024 14:00,PersonalLoan,LocalSpoke,FALSE,TRUE
1772,449953,0.852829667,43,Online,4,0.783389853,0,286431,1/6/2024 10:00,ConsumerDurables,MainBranch,FALSE,FALSE
1773,348206,0.74461495,3,Referral,12,0.486365978,0,107693,1/16/2024 6:00,PersonalLoan,MainBranch,TRUE,TRUE
1774,497453,0.691468691,41,Branch,48,0.333622557,0,302861,1/12/2024 10:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1775,363715,0.611041094,10,Online,19,0.152556366,0,14722,1/18/2024 17:00,ConsumerDurables,MainBranch,TRUE,TRUE
1776,337654,0.912313176,28,Referral,26,0.026830151,0,439436,1/22/2024 4:00,ConsumerDurables,MainBranch,FALSE,FALSE
1777,331570,0.804175023,34,Online,44,0.677883011,0,395911,1/14/2024 15:00,ConsumerDurables,MainBranch,FALSE,FALSE
1778,87265,0.722176098,39,Online,38,0.030545794,0,183735,1/27/2024 12:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1779,461066,0.971997953,47,Branch,16,0.920838613,0,98021,1/17/2024 5:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1780,299321,0.523919406,59,Online,44,0.594230025,0,364417,1/12/2024 6:00,ConsumerDurables,MainBranch,TRUE,FALSE
1781,116150,0.925085973,19,Referral,25,0.353295317,0,37235,1/3/2024 20:00,ConsumerDurables,MainBranch,FALSE,FALSE
1782,137312,0.998791296,42,Referral,10,0.04191359,0,375597,1/20/2024 0:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1783,139613,0.943471055,56,Online,37,0.413486553,1,459038,1/15/2024 9:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1784,387054,0.905218293,52,Online,28,0.867299535,0,405478,1/20/2024 23:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1785,364519,0.687152997,46,Branch,28,0.969823338,0,429146,1/11/2024 15:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1786,171826,0.615657091,36,Branch,25,0.084928385,0,320720,1/17/2024 0:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1787,85435,0.86742526,57,Branch,25,0.777138107,0,35362,1/7/2024 2:00,ConsumerDurables,MainBranch,FALSE,FALSE
1788,408587,0.652287683,43,Referral,12,0.258357615,1,398909,1/22/2024 22:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1789,260017,0.588019841,3,Branch,8,0.379436899,0,205741,1/15/2024 2:00,ConsumerDurables,MainBranch,TRUE,TRUE
1790,184055,0.893262944,23,Referral,36,0.54767256,1,284823,1/8/2024 8:00,ConsumerDurables,MainBranch,FALSE,FALSE
1791,201734,0.656271826,17,Branch,39,0.994728769,0,430656,1/4/2024 9:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1792,335654,0.957220865,7,Referral,24,0.208814898,0,141532,1/29/2024 13:00,PersonalLoan,MainBranch,FALSE,TRUE
1793,259259,0.920316322,26,Online,23,0.130498383,1,74585,1/3/2024 2:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1794,222070,0.923820165,43,Referral,37,0.594976986,1,46379,1/12/2024 2:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1795,144071,0.885784863,18,Online,11,0.853048998,0,128354,1/21/2024 10:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1796,318784,0.940440712,46,Referral,17,0.648215798,0,206386,1/22/2024 11:00,ConsumerDurables,MainBranch,FALSE,FALSE
1797,356691,0.902873446,46,Referral,28,0.347576401,0,154219,1/21/2024 11:00,ConsumerDurables,MainBranch,FALSE,FALSE
1798,366764,0.801255682,6,Online,3,0.976982568,0,855,1/19/2024 15:00,PersonalLoan,LocalSpoke,FALSE,TRUE
1799,196389,0.647911359,31,Referral,2,0.995032085,1,80557,1/11/2024 16:00,PersonalLoan,MainBranch,TRUE,FALSE
1800,165608,0.944104597,29,Referral,29,0.770649103,0,38688,1/1/2024 8:00,PersonalLoan,MainBranch,FALSE,FALSE
1801,319708,0.920301811,9,Branch,34,0.802416299,0,238783,1/14/2024 8:00,PersonalLoan,MainBranch,FALSE,TRUE
1802,208417,0.736439661,54,Online,14,0.760841663,0,449892,1/16/2024 11:00,PersonalLoan,MainBranch,TRUE,FALSE
1803,163824,0.519539343,35,Online,33,0.257660958,0,42662,1/14/2024 10:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1804,304444,0.819271864,17,Branch,48,0.150264139,0,13054,1/15/2024 6:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1805,129273,0.525298427,12,Branch,47,0.554353505,0,88121,1/11/2024 16:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1806,387003,0.963139981,36,Online,18,0.954146198,0,339826,1/7/2024 3:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1807,261837,0.980815628,52,Online,29,0.878292289,1,488473,1/8/2024 23:00,ConsumerDurables,MainBranch,FALSE,FALSE
1808,160017,0.594745073,48,Online,2,0.106859735,0,53733,1/6/2024 3:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1809,173618,0.838194689,24,Branch,11,0.056991167,1,181364,1/9/2024 11:00,PersonalLoan,MainBranch,FALSE,FALSE
1810,495609,0.546134502,10,Branch,31,0.873770788,0,153841,1/15/2024 0:00,PersonalLoan,MainBranch,TRUE,TRUE
1811,175341,0.864758464,58,Referral,49,0.613015072,1,122085,1/4/2024 12:00,PersonalLoan,MainBranch,FALSE,FALSE
1812,341574,0.673643833,30,Branch,13,0.304321041,0,148298,1/20/2024 15:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1813,256604,0.840525056,29,Referral,44,0.561768149,1,429820,1/28/2024 21:00,PersonalLoan,MainBranch,FALSE,FALSE
1814,77788,0.686438255,39,Referral,26,0.221668592,0,111708,1/17/2024 22:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1815,276577,0.572783755,10,Branch,34,0.946951809,0,323804,1/23/2024 6:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1816,491759,0.70305499,39,Branch,10,0.827197698,0,77506,1/5/2024 23:00,PersonalLoan,MainBranch,TRUE,FALSE
1817,457135,0.556336763,55,Branch,12,0.962238017,1,189128,1/3/2024 7:00,PersonalLoan,MainBranch,TRUE,FALSE
1818,381490,0.788441637,28,Branch,49,0.187057181,0,155874,1/17/2024 16:00,ConsumerDurables,MainBranch,TRUE,FALSE
1819,408266,0.520475766,18,Online,22,0.843670426,0,51768,1/22/2024 9:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1820,89974,0.76365984,41,Branch,46,0.560285622,1,198213,1/16/2024 1:00,PersonalLoan,MainBranch,TRUE,FALSE
1821,419453,0.943184324,54,Referral,31,0.324991995,0,36599,1/2/2024 8:00,ConsumerDurables,MainBranch,FALSE,FALSE
1822,66371,0.918936635,50,Referral,19,0.479663355,1,281160,1/26/2024 19:00,ConsumerDurables,MainBranch,FALSE,FALSE
1823,357228,0.94139085,17,Online,45,0.944383975,0,25342,1/12/2024 6:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1824,472845,0.961024401,11,Online,24,0.691452887,0,70407,1/16/2024 1:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
1825,232256,0.552263944,1,Branch,25,0.359915553,0,88666,1/29/2024 1:00,PersonalLoan,MainBranch,TRUE,TRUE
1826,374060,0.564373601,17,Online,35,0.999899684,0,13437,1/19/2024 11:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1827,123972,0.778503403,36,Branch,8,0.34574292,1,325921,1/20/2024 13:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1828,243259,0.946986334,36,Branch,5,0.813719783,0,301554,1/7/2024 3:00,ConsumerDurables,MainBranch,FALSE,FALSE
1829,325128,0.987174728,46,Online,22,0.78437735,1,447959,1/26/2024 17:00,ConsumerDurables,MainBranch,FALSE,FALSE
1830,345183,0.523130959,9,Online,28,0.722926638,0,385775,1/20/2024 14:00,ConsumerDurables,MainBranch,TRUE,TRUE
1831,135431,0.677887042,45,Referral,12,0.669436293,0,437060,1/23/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
1832,395835,0.606447127,28,Online,33,0.108665393,1,451081,1/11/2024 17:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1833,370750,0.877982924,48,Online,16,0.994955944,0,128723,1/12/2024 4:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1834,453832,0.820096934,33,Online,26,0.161042817,0,277525,1/15/2024 15:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1835,414809,0.559944016,3,Referral,12,0.596134018,0,447371,1/16/2024 8:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1836,155373,0.741761034,51,Branch,23,0.249147806,0,114667,1/17/2024 15:00,PersonalLoan,MainBranch,TRUE,FALSE
1837,231144,0.842720261,8,Referral,49,0.168777518,0,269468,1/2/2024 0:00,PersonalLoan,LocalSpoke,FALSE,TRUE
1838,336718,0.889502697,50,Online,26,0.559465371,0,26270,1/22/2024 7:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1839,446646,0.510026355,6,Online,41,0.836344165,0,139525,1/14/2024 19:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1840,300195,0.945234787,59,Online,13,0.376945656,0,309357,1/23/2024 11:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1841,193748,0.784640691,52,Branch,23,0.077168894,0,304902,1/5/2024 8:00,ConsumerDurables,MainBranch,TRUE,FALSE
1842,454032,0.905954557,58,Referral,31,0.623758913,0,434676,1/20/2024 3:00,PersonalLoan,MainBranch,FALSE,FALSE
1843,82733,0.903969015,6,Referral,36,0.766430254,1,40800,1/21/2024 18:00,PersonalLoan,MainBranch,FALSE,TRUE
1844,266752,0.59492633,29,Branch,27,0.296084507,1,371662,1/19/2024 5:00,ConsumerDurables,MainBranch,TRUE,FALSE
1845,52050,0.55508606,37,Referral,36,0.690589675,0,354316,1/8/2024 17:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1846,159996,0.860643634,12,Branch,47,0.075790322,0,471102,1/16/2024 8:00,PersonalLoan,MainBranch,FALSE,TRUE
1847,83933,0.578213459,9,Branch,42,0.361428388,0,252951,1/6/2024 23:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1848,74951,0.924968746,41,Referral,23,0.474131392,0,323421,1/30/2024 5:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1849,82413,0.863094742,49,Referral,38,0.78196365,0,308576,1/4/2024 1:00,ConsumerDurables,MainBranch,FALSE,FALSE
1850,215873,0.920912682,19,Branch,3,0.338141709,0,387411,1/21/2024 19:00,PersonalLoan,LocalSpoke,FALSE,FALSE
1851,236691,0.64950634,17,Referral,30,0.453699792,0,319314,1/4/2024 18:00,PersonalLoan,MainBranch,TRUE,FALSE
1852,476129,0.65829903,54,Branch,32,0.628354018,0,127717,1/3/2024 3:00,ConsumerDurables,MainBranch,TRUE,FALSE
1853,424717,0.835610778,48,Referral,15,0.624079962,0,325719,1/26/2024 8:00,ConsumerDurables,MainBranch,FALSE,FALSE
1854,483816,0.515722978,44,Referral,38,0.517760203,0,311876,1/1/2024 15:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1855,238847,0.863248373,32,Referral,11,0.32847471,0,414869,1/6/2024 17:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1856,271888,0.917891535,35,Referral,2,0.669924646,0,362299,1/28/2024 6:00,PersonalLoan,MainBranch,FALSE,FALSE
1857,311044,0.707581793,14,Referral,26,0.837154345,1,415509,1/8/2024 20:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1858,271165,0.882439415,49,Online,34,0.15381409,0,84059,1/22/2024 22:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1859,293662,0.587305458,54,Online,1,0.340461783,0,313488,1/27/2024 21:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1860,216472,0.661130197,16,Referral,11,0.668748402,0,284510,1/26/2024 20:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1861,447710,0.987152482,21,Referral,5,0.755775492,0,191878,1/6/2024 8:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1862,261760,0.993164087,12,Referral,26,0.781459646,0,281744,1/5/2024 17:00,PersonalLoan,LocalSpoke,FALSE,TRUE
1863,172744,0.756302527,24,Branch,6,0.653272019,0,485309,1/4/2024 14:00,ConsumerDurables,MainBranch,TRUE,FALSE
1864,401575,0.967134896,34,Online,35,0.478270211,0,381630,1/10/2024 9:00,ConsumerDurables,MainBranch,FALSE,FALSE
1865,255763,0.761365339,8,Branch,5,0.645799604,1,268422,1/29/2024 2:00,PersonalLoan,LocalSpoke,TRUE,TRUE
1866,93001,0.645794064,44,Online,9,0.135044528,1,115228,1/6/2024 3:00,PersonalLoan,MainBranch,TRUE,FALSE
1867,117364,0.633449644,21,Online,28,0.207761218,1,86252,1/26/2024 18:00,PersonalLoan,MainBranch,TRUE,FALSE
1868,437132,0.964752853,48,Referral,19,0.927531041,0,132807,1/6/2024 8:00,ConsumerDurables,MainBranch,FALSE,FALSE
1869,357172,0.586223194,8,Referral,5,0.922170983,0,76547,1/15/2024 8:00,PersonalLoan,LocalSpoke,TRUE,TRUE
1870,288506,0.789816229,28,Branch,23,0.723883825,0,315239,1/13/2024 5:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1871,278731,0.777762534,16,Branch,44,0.327047209,0,259701,1/20/2024 7:00,PersonalLoan,MainBranch,TRUE,FALSE
1872,480789,0.869810842,10,Referral,44,0.648840004,0,384783,1/24/2024 0:00,ConsumerDurables,LocalSpoke,FALSE,TRUE
1873,181878,0.749621454,52,Referral,16,0.687791609,0,261461,1/6/2024 19:00,ConsumerDurables,MainBranch,TRUE,FALSE
1874,436487,0.63614283,15,Online,7,0.515114937,0,202314,1/19/2024 15:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1875,237710,0.58469825,4,Online,14,0.748525827,0,284346,1/6/2024 17:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1876,178301,0.810409402,26,Referral,22,0.029690928,0,431144,1/28/2024 18:00,PersonalLoan,MainBranch,FALSE,FALSE
1877,438439,0.859495378,15,Online,9,0.256220796,0,129269,1/21/2024 23:00,PersonalLoan,MainBranch,FALSE,TRUE
1878,210829,0.784760639,36,Branch,47,0.794450371,0,222011,1/19/2024 22:00,PersonalLoan,MainBranch,TRUE,FALSE
1879,84636,0.869175639,32,Online,23,0.938700444,0,170442,1/14/2024 13:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1880,261169,0.570760601,43,Referral,43,0.876087825,0,172996,1/24/2024 4:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1881,229352,0.941235097,38,Online,4,0.716493369,1,497641,1/14/2024 0:00,ConsumerDurables,MainBranch,FALSE,FALSE
1882,336406,0.791197754,4,Referral,43,0.165496804,1,126521,1/23/2024 23:00,PersonalLoan,MainBranch,TRUE,TRUE
1883,392579,0.563421963,41,Online,26,0.368719516,0,237285,1/13/2024 4:00,ConsumerDurables,MainBranch,TRUE,FALSE
1884,243283,0.730962602,9,Branch,41,0.050212689,0,496239,1/25/2024 3:00,ConsumerDurables,MainBranch,TRUE,TRUE
1885,498058,0.922395869,35,Branch,6,0.639861803,0,80075,1/16/2024 16:00,PersonalLoan,MainBranch,FALSE,FALSE
1886,440727,0.948781097,55,Referral,31,0.449863236,1,294439,1/26/2024 5:00,PersonalLoan,MainBranch,FALSE,FALSE
1887,295596,0.632324752,28,Referral,17,0.573011877,0,480728,1/30/2024 22:00,ConsumerDurables,MainBranch,TRUE,FALSE
1888,481413,0.855632912,37,Referral,9,0.979352914,1,182329,1/13/2024 12:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1889,353988,0.549992624,47,Online,27,0.402252445,0,126140,1/12/2024 22:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1890,376898,0.516772936,9,Online,6,0.306710154,1,334508,1/13/2024 4:00,PersonalLoan,LocalSpoke,TRUE,TRUE
1891,477373,0.780199477,2,Online,6,0.150604595,1,47692,1/5/2024 17:00,ConsumerDurables,LocalSpoke,TRUE,TRUE
1892,389273,0.84741379,3,Branch,4,0.143609825,0,79919,1/24/2024 2:00,PersonalLoan,LocalSpoke,FALSE,TRUE
1893,352186,0.897893366,58,Referral,43,0.518573659,0,29785,1/4/2024 12:00,ConsumerDurables,LocalSpoke,FALSE,FALSE
1894,111665,0.670108119,53,Online,3,0.749228095,1,239114,1/5/2024 2:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1895,296584,0.503262705,44,Branch,24,0.564462463,1,58935,1/9/2024 6:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1896,166953,0.739759619,48,Referral,18,0.873292665,0,269799,1/27/2024 9:00,PersonalLoan,LocalSpoke,TRUE,FALSE
1897,208448,0.507926773,5,Branch,32,0.315872424,1,488214,1/23/2024 12:00,PersonalLoan,LocalSpoke,TRUE,TRUE
1898,236626,0.545992255,10,Referral,48,0.595046592,1,331724,1/26/2024 10:00,PersonalLoan,LocalSpoke,TRUE,TRUE
1899,195271,0.663344511,28,Online,21,0.661241711,1,424480,1/26/2024 7:00,ConsumerDurables,LocalSpoke,TRUE,FALSE
1900,168533,0.718586025,15,Branch,48,0.280690277,0,381107,1/22/2024 7:00,ConsumerDurables,MainBranch,TRUE,TRUE
1901,494164,0.639734721,14,Branch,29,0.396304106,0,242803,1/6/2024 18:00,PersonalLoan,MainBranch,TRUE,TRUE
1902,123781,0.790932633,46,Branch,32,0.590939874,0,114715,1/21/2024 17:00,PersonalLoan,MainBranch,TRUE,FALSE
1903,116262,0.527674895,23,Referral,25,0.020930649,0,107634,1/13/2024 0:00,ConsumerDurables,MainBranch,TRUE,FALSE
1904,358744,0.572289855,13,Referral,12,0.886610915,0,134019,1/19/2024 4:00,ConsumerDurables,MainBranch,TRUE,TRUE
